"h","g","t","value"
"H_GENERAL","O+","70","7"
"H_GENERAL","O+","71","7"
"H_GENERAL","O+","72","7"
"H_GENERAL","O+","73","7"
"H_GENERAL","O+","74","7"
"H_GENERAL","O+","75","7"
"H_GENERAL","O+","76","7"
"H_GENERAL","O+","77","7"
"H_GENERAL","O+","78","7"
"H_GENERAL","O+","79","10"
"H_GENERAL","O+","80","10"
"H_GENERAL","O+","81","7"
"H_GENERAL","O+","82","7"
"H_GENERAL","O+","83","7"
"H_GENERAL","O+","84","7"
"H_GENERAL","O+","85","7"
"H_GENERAL","O+","86","7"
"H_GENERAL","O+","87","7"
"H_GENERAL","O+","88","7"
"H_GENERAL","O+","89","7"
"H_GENERAL","O+","90","7"
"H_GENERAL","O+","91","7"
"H_GENERAL","O+","92","7"
"H_GENERAL","O+","93","10"
"H_GENERAL","O+","94","10"
"H_GENERAL","O+","95","7"
"H_GENERAL","O+","96","7"
"H_GENERAL","O+","97","7"
"H_GENERAL","O+","98","7"
"H_GENERAL","O+","99","7"
"H_GENERAL","O+","100","7"
"H_GENERAL","O+","101","7"
"H_GENERAL","O+","102","7"
"H_GENERAL","O+","103","7"
"H_GENERAL","O+","104","7"
"H_GENERAL","O+","105","7"
"H_GENERAL","O+","106","7"
"H_GENERAL","O+","107","10"
"H_GENERAL","O+","108","10"
"H_GENERAL","O+","109","7"
"H_GENERAL","O+","110","7"
"H_GENERAL","O+","111","7"
"H_GENERAL","O+","112","7"
"H_GENERAL","O+","113","7"
"H_GENERAL","O+","114","7"
"H_GENERAL","O+","115","7"
"H_GENERAL","O+","116","7"
"H_GENERAL","O+","117","7"
"H_GENERAL","O+","118","7"
"H_GENERAL","O+","119","7"
"H_GENERAL","O+","120","7"
"H_GENERAL","O+","121","10"
"H_GENERAL","O+","122","10"
"H_GENERAL","O+","123","7"
"H_GENERAL","O+","124","7"
"H_GENERAL","O+","125","7"
"H_GENERAL","O+","126","7"
"H_GENERAL","O+","127","7"
"H_GENERAL","O+","128","7"
"H_GENERAL","O+","129","7"
"H_GENERAL","O+","130","7"
"H_GENERAL","O+","131","7"
"H_GENERAL","O+","132","7"
"H_GENERAL","O+","133","7"
"H_GENERAL","O+","134","7"
"H_GENERAL","O+","135","10"
"H_GENERAL","O+","136","10"
"H_GENERAL","O+","137","7"
"H_GENERAL","O+","138","7"
"H_GENERAL","O+","139","7"
"H_GENERAL","O+","140","7"
"H_GENERAL","O+","141","7"
"H_GENERAL","O+","142","7"
"H_GENERAL","O+","143","7"
"H_GENERAL","O+","144","7"
"H_GENERAL","O+","145","7"
"H_GENERAL","O+","146","7"
"H_GENERAL","O+","147","7"
"H_GENERAL","O+","148","7"
"H_GENERAL","O+","149","10"
"H_GENERAL","O+","150","10"
"H_GENERAL","O+","151","7"
"H_GENERAL","O+","152","7"
"H_GENERAL","O+","153","7"
"H_GENERAL","O+","154","7"
"H_GENERAL","O+","155","7"
"H_GENERAL","O+","156","7"
"H_GENERAL","O+","157","7"
"H_GENERAL","O+","158","7"
"H_GENERAL","O+","159","7"
"H_GENERAL","O+","160","7"
"H_GENERAL","O+","161","7"
"H_GENERAL","O+","162","7"
"H_GENERAL","O+","163","10"
"H_GENERAL","O+","164","10"
"H_GENERAL","O+","165","7"
"H_GENERAL","O+","166","7"
"H_GENERAL","O+","167","7"
"H_GENERAL","O+","168","7"
"H_GENERAL","O+","169","7"
"H_GENERAL","O+","170","7"
"H_GENERAL","O+","171","7"
"H_GENERAL","O+","172","7"
"H_GENERAL","O+","173","7"
"H_GENERAL","O+","174","7"
"H_GENERAL","O+","175","7"
"H_GENERAL","O+","176","7"
"H_GENERAL","O+","177","10"
"H_GENERAL","O+","178","10"
"H_GENERAL","O+","179","7"
"H_GENERAL","O+","180","7"
"H_GENERAL","O+","181","7"
"H_GENERAL","O+","182","7"
"H_GENERAL","O+","183","7"
"H_GENERAL","O+","184","7"
"H_GENERAL","O+","185","7"
"H_GENERAL","O+","186","7"
"H_GENERAL","O+","187","7"
"H_GENERAL","O+","188","7"
"H_GENERAL","O+","189","7"
"H_GENERAL","O+","190","7"
"H_GENERAL","O+","191","10"
"H_GENERAL","O+","192","10"
"H_GENERAL","O+","193","7"
"H_GENERAL","O+","194","7"
"H_GENERAL","O+","195","7"
"H_GENERAL","O+","196","7"
"H_GENERAL","O+","197","7"
"H_GENERAL","O+","198","7"
"H_GENERAL","O+","199","7"
"H_GENERAL","O+","200","7"
"H_GENERAL","O+","201","7"
"H_GENERAL","O+","202","7"
"H_GENERAL","O+","203","7"
"H_GENERAL","O+","204","7"
"H_GENERAL","O+","205","10"
"H_GENERAL","O+","206","10"
"H_GENERAL","O+","207","7"
"H_GENERAL","O+","208","7"
"H_GENERAL","O+","209","7"
"H_GENERAL","O+","210","7"
"H_GENERAL","O+","211","7"
"H_GENERAL","O+","212","7"
"H_GENERAL","O+","213","7"
"H_GENERAL","O+","214","7"
"H_GENERAL","O+","215","7"
"H_GENERAL","O+","216","7"
"H_GENERAL","O+","217","7"
"H_GENERAL","O+","218","7"
"H_GENERAL","O+","219","10"
"H_GENERAL","O+","220","10"
"H_GENERAL","O+","221","7"
"H_GENERAL","O+","222","7"
"H_GENERAL","O+","223","7"
"H_GENERAL","O+","224","7"
"H_GENERAL","O+","225","7"
"H_GENERAL","O+","226","7"
"H_GENERAL","O+","227","7"
"H_GENERAL","O+","228","7"
"H_GENERAL","O+","229","7"
"H_GENERAL","O+","230","7"
"H_GENERAL","O+","231","7"
"H_GENERAL","O+","232","7"
"H_GENERAL","O+","233","10"
"H_GENERAL","O+","234","10"
"H_GENERAL","O+","235","7"
"H_GENERAL","O+","236","7"
"H_GENERAL","O+","237","7"
"H_GENERAL","O+","238","7"
"H_GENERAL","O+","239","7"
"H_GENERAL","O+","240","7"
"H_GENERAL","O+","241","7"
"H_GENERAL","O+","242","7"
"H_GENERAL","O+","243","7"
"H_GENERAL","O+","244","7"
"H_GENERAL","O+","245","7"
"H_GENERAL","O+","246","7"
"H_GENERAL","O+","247","10"
"H_GENERAL","O+","248","10"
"H_GENERAL","O+","249","7"
"H_GENERAL","O+","250","7"
"H_GENERAL","O+","251","7"
"H_GENERAL","O+","252","7"
"H_GENERAL","O+","253","7"
"H_GENERAL","O+","254","7"
"H_GENERAL","O+","255","7"
"H_GENERAL","O+","256","7"
"H_GENERAL","O+","257","7"
"H_GENERAL","O+","258","7"
"H_GENERAL","O+","259","7"
"H_GENERAL","O+","260","7"
"H_GENERAL","O+","261","10"
"H_GENERAL","O+","262","10"
"H_GENERAL","O+","263","7"
"H_GENERAL","O+","264","7"
"H_GENERAL","O+","265","7"
"H_GENERAL","O+","266","7"
"H_GENERAL","O+","267","7"
"H_GENERAL","O+","268","7"
"H_GENERAL","O+","269","7"
"H_GENERAL","O+","270","7"
"H_GENERAL","O+","271","7"
"H_GENERAL","O+","272","7"
"H_GENERAL","O+","273","7"
"H_GENERAL","O+","274","7"
"H_GENERAL","O+","275","10"
"H_GENERAL","O+","276","10"
"H_GENERAL","O+","277","7"
"H_GENERAL","O+","278","7"
"H_GENERAL","O+","279","7"
"H_GENERAL","O+","280","7"
"H_GENERAL","O+","281","7"
"H_GENERAL","O+","282","7"
"H_GENERAL","O+","283","7"
"H_GENERAL","O+","284","7"
"H_GENERAL","O+","285","7"
"H_GENERAL","O+","286","7"
"H_GENERAL","O+","287","7"
"H_GENERAL","O+","288","7"
"H_GENERAL","O+","289","10"
"H_GENERAL","O+","290","10"
"H_GENERAL","O+","291","7"
"H_GENERAL","O+","292","7"
"H_GENERAL","O+","293","7"
"H_GENERAL","O+","294","7"
"H_GENERAL","O+","295","7"
"H_GENERAL","O+","296","7"
"H_GENERAL","O+","297","7"
"H_GENERAL","O+","298","7"
"H_GENERAL","O+","299","7"
"H_GENERAL","O+","300","7"
"H_GENERAL","O+","301","7"
"H_GENERAL","O+","302","7"
"H_GENERAL","O+","303","10"
"H_GENERAL","O+","304","10"
"H_GENERAL","O+","305","7"
"H_GENERAL","O+","306","7"
"H_GENERAL","O+","307","7"
"H_GENERAL","O+","308","7"
"H_GENERAL","O+","309","7"
"H_GENERAL","O+","310","7"
"H_GENERAL","O+","311","7"
"H_GENERAL","O+","312","7"
"H_GENERAL","O+","313","7"
"H_GENERAL","O+","314","7"
"H_GENERAL","O+","315","7"
"H_GENERAL","O+","316","7"
"H_GENERAL","O+","317","10"
"H_GENERAL","O+","318","10"
"H_GENERAL","O+","319","7"
"H_GENERAL","O+","320","7"
"H_GENERAL","O+","321","7"
"H_GENERAL","O+","322","7"
"H_GENERAL","O+","323","7"
"H_GENERAL","O+","324","7"
"H_GENERAL","O+","325","7"
"H_GENERAL","O+","326","7"
"H_GENERAL","O+","327","7"
"H_GENERAL","O+","328","7"
"H_GENERAL","O+","329","7"
"H_GENERAL","O+","330","7"
"H_GENERAL","O+","331","10"
"H_GENERAL","O+","332","10"
"H_GENERAL","O+","333","7"
"H_GENERAL","O+","334","7"
"H_GENERAL","O+","335","7"
"H_GENERAL","O+","336","7"
"H_GENERAL","O+","337","7"
"H_GENERAL","O+","338","7"
"H_GENERAL","O+","339","7"
"H_GENERAL","O+","340","7"
"H_GENERAL","O+","341","7"
"H_GENERAL","O+","342","7"
"H_GENERAL","O+","343","7"
"H_GENERAL","O+","344","7"
"H_GENERAL","O+","345","10"
"H_GENERAL","O+","346","10"
"H_GENERAL","O+","347","7"
"H_GENERAL","O+","348","7"
"H_GENERAL","O+","349","7"
"H_GENERAL","O+","350","7"
"H_GENERAL","O+","351","7"
"H_GENERAL","O+","352","7"
"H_GENERAL","O+","353","7"
"H_GENERAL","O+","354","7"
"H_GENERAL","O+","355","7"
"H_GENERAL","O+","356","7"
"H_GENERAL","O+","357","7"
"H_GENERAL","O+","358","7"
"H_GENERAL","O+","359","10"
"H_GENERAL","O+","360","10"
"H_GENERAL","O+","361","7"
"H_GENERAL","O+","362","7"
"H_GENERAL","O+","363","7"
"H_GENERAL","O+","364","7"
"H_GENERAL","O+","365","7"
"H_GENERAL","A-","1","1"
"H_GENERAL","A-","2","1"
"H_GENERAL","A-","3","1"
"H_GENERAL","A-","4","1"
"H_GENERAL","A-","5","1"
"H_GENERAL","A-","6","1"
"H_GENERAL","A-","7","1"
"H_GENERAL","A-","8","1"
"H_GENERAL","A-","9","1"
"H_GENERAL","A-","10","1"
"H_GENERAL","A-","11","1"
"H_GENERAL","A-","12","1"
"H_GENERAL","A-","13","1"
"H_GENERAL","A-","14","1"
"H_GENERAL","A-","15","1"
"H_GENERAL","A-","16","1"
"H_GENERAL","A-","17","1"
"H_GENERAL","A-","18","1"
"H_GENERAL","A-","19","1"
"H_GENERAL","A-","20","1"
"H_GENERAL","A-","21","1"
"H_GENERAL","A-","22","1"
"H_GENERAL","A-","23","1"
"H_GENERAL","A-","24","1"
"H_GENERAL","A-","25","1"
"H_GENERAL","A-","26","1"
"H_GENERAL","A-","27","1"
"H_GENERAL","A-","28","1"
"H_GENERAL","A-","29","1"
"H_GENERAL","A-","30","1"
"H_GENERAL","A-","31","1"
"H_GENERAL","A-","32","1"
"H_GENERAL","A-","33","1"
"H_GENERAL","A-","34","1"
"H_GENERAL","A-","35","1"
"H_GENERAL","A-","36","1"
"H_GENERAL","A-","37","1"
"H_GENERAL","A-","38","1"
"H_GENERAL","A-","39","1"
"H_GENERAL","A-","40","1"
"H_GENERAL","A-","41","1"
"H_GENERAL","A-","42","1"
"H_GENERAL","A-","43","1"
"H_GENERAL","A-","44","1"
"H_GENERAL","A-","45","1"
"H_GENERAL","A-","46","1"
"H_GENERAL","A-","47","1"
"H_GENERAL","A-","48","1"
"H_GENERAL","A-","49","1"
"H_GENERAL","A-","50","1"
"H_GENERAL","A-","51","1"
"H_GENERAL","A-","52","1"
"H_GENERAL","A-","53","1"
"H_GENERAL","A-","54","1"
"H_GENERAL","A-","55","1"
"H_GENERAL","A-","56","1"
"H_GENERAL","A-","57","1"
"H_GENERAL","A-","58","1"
"H_GENERAL","A-","59","1"
"H_GENERAL","A-","60","1"
"H_GENERAL","A-","61","1"
"H_GENERAL","A-","62","1"
"H_GENERAL","A-","63","1"
"H_GENERAL","A-","64","1"
"H_GENERAL","A-","65","1"
"H_GENERAL","A-","66","1"
"H_GENERAL","A-","67","1"
"H_GENERAL","A-","68","1"
"H_GENERAL","A-","69","1"
"H_GENERAL","A-","70","1"
"H_GENERAL","A-","71","1"
"H_GENERAL","A-","72","1"
"H_GENERAL","A-","73","1"
"H_GENERAL","A-","74","1"
"H_GENERAL","A-","75","1"
"H_GENERAL","A-","76","1"
"H_GENERAL","A-","77","1"
"H_GENERAL","A-","78","1"
"H_GENERAL","A-","79","1"
"H_GENERAL","A-","80","1"
"H_GENERAL","A-","81","1"
"H_GENERAL","A-","82","1"
"H_GENERAL","A-","83","1"
"H_GENERAL","A-","84","1"
"H_GENERAL","A-","85","1"
"H_GENERAL","A-","86","1"
"H_GENERAL","A-","87","1"
"H_GENERAL","A-","88","1"
"H_GENERAL","A-","89","1"
"H_GENERAL","A-","90","1"
"H_GENERAL","A-","91","1"
"H_GENERAL","A-","92","1"
"H_GENERAL","A-","93","1"
"H_GENERAL","A-","94","1"
"H_GENERAL","A-","95","1"
"H_GENERAL","A-","96","1"
"H_GENERAL","A-","97","1"
"H_GENERAL","A-","98","1"
"H_GENERAL","A-","99","1"
"H_GENERAL","A-","100","1"
"H_GENERAL","A-","101","1"
"H_GENERAL","A-","102","1"
"H_GENERAL","A-","103","1"
"H_GENERAL","A-","104","1"
"H_GENERAL","A-","105","1"
"H_GENERAL","A-","106","1"
"H_GENERAL","A-","107","1"
"H_GENERAL","A-","108","1"
"H_GENERAL","A-","109","1"
"H_GENERAL","A-","110","1"
"H_GENERAL","A-","111","1"
"H_GENERAL","A-","112","1"
"H_GENERAL","A-","113","1"
"H_GENERAL","A-","114","1"
"H_GENERAL","A-","115","1"
"H_GENERAL","A-","116","1"
"H_GENERAL","A-","117","1"
"H_GENERAL","A-","118","1"
"H_GENERAL","A-","119","1"
"H_GENERAL","A-","120","1"
"H_GENERAL","A-","121","1"
"H_GENERAL","A-","122","1"
"H_GENERAL","A-","123","1"
"H_GENERAL","A-","124","1"
"H_GENERAL","A-","125","1"
"H_GENERAL","A-","126","1"
"H_GENERAL","A-","127","1"
"H_GENERAL","A-","128","1"
"H_GENERAL","A-","129","1"
"H_GENERAL","A-","130","1"
"H_GENERAL","A-","131","1"
"H_GENERAL","A-","132","1"
"H_GENERAL","A-","133","1"
"H_GENERAL","A-","134","1"
"H_GENERAL","A-","135","1"
"H_GENERAL","A-","136","1"
"H_GENERAL","A-","137","1"
"H_GENERAL","A-","138","1"
"H_GENERAL","A-","139","1"
"H_GENERAL","A-","140","1"
"H_GENERAL","A-","141","1"
"H_GENERAL","A-","142","1"
"H_GENERAL","A-","143","1"
"H_GENERAL","A-","144","1"
"H_GENERAL","A-","145","1"
"H_GENERAL","A-","146","1"
"H_GENERAL","A-","147","1"
"H_GENERAL","A-","148","1"
"H_GENERAL","A-","149","1"
"H_GENERAL","A-","150","1"
"H_GENERAL","A-","151","1"
"H_GENERAL","A-","152","1"
"H_GENERAL","A-","153","1"
"H_GENERAL","A-","154","1"
"H_GENERAL","A-","155","1"
"H_GENERAL","A-","156","1"
"H_GENERAL","A-","157","1"
"H_GENERAL","A-","158","1"
"H_GENERAL","A-","159","1"
"H_GENERAL","A-","160","1"
"H_GENERAL","A-","161","1"
"H_GENERAL","A-","162","1"
"H_GENERAL","A-","163","1"
"H_GENERAL","A-","164","1"
"H_GENERAL","A-","165","1"
"H_GENERAL","A-","166","1"
"H_GENERAL","A-","167","1"
"H_GENERAL","A-","168","1"
"H_GENERAL","A-","169","1"
"H_GENERAL","A-","170","1"
"H_GENERAL","A-","171","1"
"H_GENERAL","A-","172","1"
"H_GENERAL","A-","173","1"
"H_GENERAL","A-","174","1"
"H_GENERAL","A-","175","1"
"H_GENERAL","A-","176","1"
"H_GENERAL","A-","177","1"
"H_GENERAL","A-","178","1"
"H_GENERAL","A-","179","1"
"H_GENERAL","A-","180","1"
"H_GENERAL","A-","181","1"
"H_GENERAL","A-","182","1"
"H_GENERAL","A-","183","1"
"H_GENERAL","A-","184","1"
"H_GENERAL","A-","185","1"
"H_GENERAL","A-","186","1"
"H_GENERAL","A-","187","1"
"H_GENERAL","A-","188","1"
"H_GENERAL","A-","189","1"
"H_GENERAL","A-","190","1"
"H_GENERAL","A-","191","1"
"H_GENERAL","A-","192","1"
"H_GENERAL","A-","193","1"
"H_GENERAL","A-","194","1"
"H_GENERAL","A-","195","1"
"H_GENERAL","A-","196","1"
"H_GENERAL","A-","197","1"
"H_GENERAL","A-","198","1"
"H_GENERAL","A-","199","1"
"H_GENERAL","A-","200","1"
"H_GENERAL","A-","201","1"
"H_GENERAL","A-","202","1"
"H_GENERAL","A-","203","1"
"H_GENERAL","A-","204","1"
"H_GENERAL","A-","205","1"
"H_GENERAL","A-","206","1"
"H_GENERAL","A-","207","1"
"H_GENERAL","A-","208","1"
"H_GENERAL","A-","209","1"
"H_GENERAL","A-","210","1"
"H_GENERAL","A-","211","1"
"H_GENERAL","A-","212","1"
"H_GENERAL","A-","213","1"
"H_GENERAL","A-","214","1"
"H_GENERAL","A-","215","1"
"H_GENERAL","A-","216","1"
"H_GENERAL","A-","217","1"
"H_GENERAL","A-","218","1"
"H_GENERAL","A-","219","1"
"H_GENERAL","A-","220","1"
"H_GENERAL","A-","221","1"
"H_GENERAL","A-","222","1"
"H_GENERAL","A-","223","1"
"H_GENERAL","A-","224","1"
"H_GENERAL","A-","225","1"
"H_GENERAL","A-","226","1"
"H_GENERAL","A-","227","1"
"H_GENERAL","A-","228","1"
"H_GENERAL","A-","229","1"
"H_GENERAL","A-","230","1"
"H_GENERAL","A-","231","1"
"H_GENERAL","A-","232","1"
"H_GENERAL","A-","233","1"
"H_GENERAL","A-","234","1"
"H_GENERAL","A-","235","1"
"H_GENERAL","A-","236","1"
"H_GENERAL","A-","237","1"
"H_GENERAL","A-","238","1"
"H_GENERAL","A-","239","1"
"H_GENERAL","A-","240","1"
"H_GENERAL","A-","241","1"
"H_GENERAL","A-","242","1"
"H_GENERAL","A-","243","1"
"H_GENERAL","A-","244","1"
"H_GENERAL","A-","245","1"
"H_GENERAL","A-","246","1"
"H_GENERAL","A-","247","1"
"H_GENERAL","A-","248","1"
"H_GENERAL","A-","249","1"
"H_GENERAL","A-","250","1"
"H_GENERAL","A-","251","1"
"H_GENERAL","A-","252","1"
"H_GENERAL","A-","253","1"
"H_GENERAL","A-","254","1"
"H_GENERAL","A-","255","1"
"H_GENERAL","A-","256","1"
"H_GENERAL","A-","257","1"
"H_GENERAL","A-","258","1"
"H_GENERAL","A-","259","1"
"H_GENERAL","A-","260","1"
"H_GENERAL","A-","261","1"
"H_GENERAL","A-","262","1"
"H_GENERAL","A-","263","1"
"H_GENERAL","A-","264","1"
"H_GENERAL","A-","265","1"
"H_GENERAL","A-","266","1"
"H_GENERAL","A-","267","1"
"H_GENERAL","A-","268","1"
"H_GENERAL","A-","269","1"
"H_GENERAL","A-","270","1"
"H_GENERAL","A-","271","1"
"H_GENERAL","A-","272","1"
"H_GENERAL","A-","273","1"
"H_GENERAL","A-","274","1"
"H_GENERAL","A-","275","1"
"H_GENERAL","A-","276","1"
"H_GENERAL","A-","277","1"
"H_GENERAL","A-","278","1"
"H_GENERAL","A-","279","1"
"H_GENERAL","A-","280","1"
"H_GENERAL","A-","281","1"
"H_GENERAL","A-","282","1"
"H_GENERAL","A-","283","1"
"H_GENERAL","A-","284","1"
"H_GENERAL","A-","285","1"
"H_GENERAL","A-","286","1"
"H_GENERAL","A-","287","1"
"H_GENERAL","A-","288","1"
"H_GENERAL","A-","289","1"
"H_GENERAL","A-","290","1"
"H_GENERAL","A-","291","1"
"H_GENERAL","A-","292","1"
"H_GENERAL","A-","293","1"
"H_GENERAL","A-","294","1"
"H_GENERAL","A-","295","1"
"H_GENERAL","A-","296","1"
"H_GENERAL","A-","297","1"
"H_GENERAL","A-","298","1"
"H_GENERAL","A-","299","1"
"H_GENERAL","A-","300","1"
"H_GENERAL","A-","301","1"
"H_GENERAL","A-","302","1"
"H_GENERAL","A-","303","1"
"H_GENERAL","A-","304","1"
"H_GENERAL","A-","305","1"
"H_GENERAL","A-","306","1"
"H_GENERAL","A-","307","1"
"H_GENERAL","A-","308","1"
"H_GENERAL","A-","309","1"
"H_GENERAL","A-","310","1"
"H_GENERAL","A-","311","1"
"H_GENERAL","A-","312","1"
"H_GENERAL","A-","313","1"
"H_GENERAL","A-","314","1"
"H_GENERAL","A-","315","1"
"H_GENERAL","A-","316","1"
"H_GENERAL","A-","317","1"
"H_GENERAL","A-","318","1"
"H_GENERAL","A-","319","1"
"H_GENERAL","A-","320","1"
"H_GENERAL","A-","321","1"
"H_GENERAL","A-","322","1"
"H_GENERAL","A-","323","1"
"H_GENERAL","A-","324","1"
"H_GENERAL","A-","325","1"
"H_GENERAL","A-","326","1"
"H_GENERAL","A-","327","1"
"H_GENERAL","A-","328","1"
"H_GENERAL","A-","329","1"
"H_GENERAL","A-","330","1"
"H_GENERAL","A-","331","1"
"H_GENERAL","A-","332","1"
"H_GENERAL","A-","333","1"
"H_GENERAL","A-","334","1"
"H_GENERAL","A-","335","1"
"H_GENERAL","A-","336","1"
"H_GENERAL","A-","337","1"
"H_GENERAL","A-","338","1"
"H_GENERAL","A-","339","1"
"H_GENERAL","A-","340","1"
"H_GENERAL","A-","341","1"
"H_GENERAL","A-","342","1"
"H_GENERAL","A-","343","1"
"H_GENERAL","A-","344","1"
"H_GENERAL","A-","345","1"
"H_GENERAL","A-","346","1"
"H_GENERAL","A-","347","1"
"H_GENERAL","A-","348","1"
"H_GENERAL","A-","349","1"
"H_GENERAL","A-","350","1"
"H_GENERAL","A-","351","1"
"H_GENERAL","A-","352","1"
"H_GENERAL","A-","353","1"
"H_GENERAL","A-","354","1"
"H_GENERAL","A-","355","1"
"H_GENERAL","A-","356","1"
"H_GENERAL","A-","357","1"
"H_GENERAL","A-","358","1"
"H_GENERAL","A-","359","1"
"H_GENERAL","A-","360","1"
"H_GENERAL","A-","361","1"
"H_GENERAL","A-","362","1"
"H_GENERAL","A-","363","1"
"H_GENERAL","A-","364","1"
"H_GENERAL","A-","365","1"
"H_GENERAL","A+","1","6"
"H_GENERAL","A+","2","6"
"H_GENERAL","A+","3","6"
"H_GENERAL","A+","4","6"
"H_GENERAL","A+","5","6"
"H_GENERAL","A+","6","5"
"H_GENERAL","A+","7","5"
"H_GENERAL","A+","8","6"
"H_GENERAL","A+","9","8"
"H_GENERAL","A+","10","8"
"H_GENERAL","A+","11","6"
"H_GENERAL","A+","12","6"
"H_GENERAL","A+","13","5"
"H_GENERAL","A+","14","5"
"H_GENERAL","A+","15","6"
"H_GENERAL","A+","16","6"
"H_GENERAL","A+","17","6"
"H_GENERAL","A+","18","6"
"H_GENERAL","A+","19","6"
"H_GENERAL","A+","20","5"
"H_GENERAL","A+","21","5"
"H_GENERAL","A+","22","6"
"H_GENERAL","A+","23","8"
"H_GENERAL","A+","24","8"
"H_GENERAL","A+","25","6"
"H_GENERAL","A+","26","6"
"H_GENERAL","A+","27","5"
"H_GENERAL","A+","28","5"
"H_GENERAL","A+","29","6"
"H_GENERAL","A+","30","6"
"H_GENERAL","A+","31","6"
"H_GENERAL","A+","32","6"
"H_GENERAL","A+","33","6"
"H_GENERAL","A+","34","5"
"H_GENERAL","A+","35","5"
"H_GENERAL","A+","36","6"
"H_GENERAL","A+","37","8"
"H_GENERAL","A+","38","8"
"H_GENERAL","A+","39","6"
"H_GENERAL","A+","40","6"
"H_GENERAL","A+","41","5"
"H_GENERAL","A+","42","5"
"H_GENERAL","A+","43","6"
"H_GENERAL","A+","44","6"
"H_GENERAL","A+","45","6"
"H_GENERAL","A+","46","6"
"H_GENERAL","A+","47","6"
"H_GENERAL","A+","48","5"
"H_GENERAL","A+","49","5"
"H_GENERAL","A+","50","6"
"H_GENERAL","A+","51","8"
"H_GENERAL","A+","52","8"
"H_GENERAL","A+","53","6"
"H_GENERAL","A+","54","6"
"H_GENERAL","A+","55","5"
"H_GENERAL","A+","56","5"
"H_GENERAL","A+","57","6"
"H_GENERAL","A+","58","6"
"H_GENERAL","A+","59","6"
"H_GENERAL","A+","60","6"
"H_GENERAL","A+","61","6"
"H_GENERAL","A+","62","5"
"H_GENERAL","A+","63","5"
"H_GENERAL","A+","64","6"
"H_GENERAL","A+","65","8"
"H_GENERAL","A+","66","8"
"H_GENERAL","A+","67","6"
"H_GENERAL","A+","68","6"
"H_GENERAL","A+","69","5"
"H_GENERAL","A+","70","5"
"H_GENERAL","A+","71","6"
"H_GENERAL","A+","72","6"
"H_GENERAL","A+","73","6"
"H_GENERAL","A+","74","6"
"H_GENERAL","A+","75","6"
"H_GENERAL","A+","76","5"
"H_GENERAL","A+","77","5"
"H_GENERAL","A+","78","6"
"H_GENERAL","A+","79","8"
"H_GENERAL","A+","80","8"
"H_GENERAL","A+","81","6"
"H_GENERAL","A+","82","6"
"H_GENERAL","A+","83","5"
"H_GENERAL","A+","84","5"
"H_GENERAL","A+","85","6"
"H_GENERAL","A+","86","6"
"H_GENERAL","A+","87","6"
"H_GENERAL","A+","88","6"
"H_GENERAL","A+","89","6"
"H_GENERAL","A+","90","5"
"H_GENERAL","A+","91","5"
"H_GENERAL","A+","92","6"
"H_GENERAL","A+","93","8"
"H_GENERAL","A+","94","8"
"H_GENERAL","A+","95","6"
"H_GENERAL","A+","96","6"
"H_GENERAL","A+","97","5"
"H_GENERAL","A+","98","5"
"H_GENERAL","A+","99","6"
"H_GENERAL","A+","100","6"
"H_GENERAL","A+","101","6"
"H_GENERAL","A+","102","6"
"H_GENERAL","A+","103","6"
"H_GENERAL","A+","104","5"
"H_GENERAL","A+","105","5"
"H_GENERAL","A+","106","6"
"H_GENERAL","A+","107","8"
"H_GENERAL","A+","108","8"
"H_GENERAL","A+","109","6"
"H_GENERAL","A+","110","6"
"H_GENERAL","A+","111","5"
"H_GENERAL","A+","112","5"
"H_GENERAL","A+","113","6"
"H_GENERAL","A+","114","6"
"H_GENERAL","A+","115","6"
"H_GENERAL","A+","116","6"
"H_GENERAL","A+","117","6"
"H_GENERAL","A+","118","5"
"H_GENERAL","A+","119","5"
"H_GENERAL","A+","120","6"
"H_GENERAL","A+","121","8"
"H_GENERAL","A+","122","8"
"H_GENERAL","A+","123","6"
"H_GENERAL","A+","124","6"
"H_GENERAL","A+","125","5"
"H_GENERAL","A+","126","5"
"H_GENERAL","A+","127","6"
"H_GENERAL","A+","128","6"
"H_GENERAL","A+","129","6"
"H_GENERAL","A+","130","6"
"H_GENERAL","A+","131","6"
"H_GENERAL","A+","132","5"
"H_GENERAL","A+","133","5"
"H_GENERAL","A+","134","6"
"H_GENERAL","A+","135","8"
"H_GENERAL","A+","136","8"
"H_GENERAL","A+","137","6"
"H_GENERAL","A+","138","6"
"H_GENERAL","A+","139","5"
"H_GENERAL","A+","140","5"
"H_GENERAL","A+","141","6"
"H_GENERAL","A+","142","6"
"H_GENERAL","A+","143","6"
"H_GENERAL","A+","144","6"
"H_GENERAL","A+","145","6"
"H_GENERAL","A+","146","5"
"H_GENERAL","A+","147","5"
"H_GENERAL","A+","148","6"
"H_GENERAL","A+","149","8"
"H_GENERAL","A+","150","8"
"H_GENERAL","A+","151","6"
"H_GENERAL","A+","152","6"
"H_GENERAL","A+","153","5"
"H_GENERAL","A+","154","5"
"H_GENERAL","A+","155","6"
"H_GENERAL","A+","156","6"
"H_GENERAL","A+","157","6"
"H_GENERAL","A+","158","6"
"H_GENERAL","A+","159","6"
"H_GENERAL","A+","160","5"
"H_GENERAL","A+","161","5"
